Data,Label
 Tuke like Kore bole ki a protidan ,-1
 Nejara nej ato boro mona koyro na sakib ,-1
 Coxs bazaar er kotha mone nai  . beadop ,-1
 Sakib akta be a dob ,-1
 Balo hoiya ja akhono somoy ashe fajil manuser sathe kemon beboher korte hoy age sik tar por bab dakha ,-1
 sakib number 1 all rounder tobe tar kno ato hater?????? koi maarafir to ato hater nai ,-1
 U r a 1 no gadha #zimmermann ,-1
....but .  ki ar korar ei jatike ar thamano jabena,-1
 #Muhammad er id ta copy kore eii sala ke police err kache deoa hok ,-1
 news ta por tar por mitha kotha bolar sahos korbi ,-1
 dalali korisna taskin somoy ase valo hoye ja ,-1
 #sahadat vai news ta abar poren r apnar bebostha neoa hobe wait ,-1
 tnx #shadat vai..beyadob er abal fan der erokm gali dewa ucit.. ,-1
 #shakib vaia er page e kichu fokir er bacca comment Kore shakib vai ke gali dey oi sala toder Jody shakib ke valo na laga tobe shakib er page kuttar moto like dis kn ? ,-1
 shakib re jara na bujhe gali dicche tara aaole cricket e bujhe na. tara bujhe kut kut. keu sakiber ekta beyadobi proman soho dekhate parben? thn kotha hobe. noyto kuttar moto ghue ghue koiren na ,-1
 Mobile falanor jonno ki manus tar hate mobile gift korce nakh. Je vai falao..joto sob pagol...kono bicar bibecon nai ,-1
 Manus to apnar moto pagol ,-1
 Vai amar kache proman ache abol tabol ja khoshi volben na ,-1
 Joy kotha bole pagoler moto ,-1
 Incomplete Zaman toi to rastar chele dekhe j voja jay shakib tor baba r tor boner jamai janoar mother chud ,-1
 Fsal Joy amra piche ghori na tora e dalali korish ,-1
 Fsal Joy amra dalal na doi takar dhore beadop ,-1
 Fsal Joy ami kono page theke news collect korini na jene kichu vola thik na karo dalali korben na ,-1
 #?????? shakib jody indiar dalal hoy tobe tui ki Pakistan er jaroj sontan ? ,-1
 #shahadat tui ki asholei manus na janoar? ,-1
 vai ekta fake news er jonno kichu kuttar bacca shakib ke gali diche oder id te plz sobai 1 ta kore report korben ,-1
 dhur sala tor kota ke r bolbo ,-1
 vai .  .  . kharap kotha suni sober mukhe...apni ki rokom vai ,-1
 ki vai tomar bating to anek durbol hoye jasse ,-1
 vai apnar behave er jonno r dekhte icche kore na apna k ,-1
 Shuvo bhai eder karone akhon india Pakistan ra amader Bangladesh & players der troll kore eta ki believe koren.era always fight korte chai..jotoshob useless ,-1
 tui to tahole aro boro bydob coz shakib bydob hole tui kno or page e ? ,-1
 vai public attention er jonno emon korteso kn???tomer cmmnt e jara like disse tara bolod chara r kichui na. ,-1
 Batara manus chinis na legend niye ktha blis.. ki j bal felaichis des k diye jana achen... ,-1
 mahanur tagor tui akta onk boro chagol dine koto kg ghas khas tui ? ,-1
 apnr nijer coritro thik ace to onno k nia amn kotha bolen ,-1
 Toi je sala kmn harami aida buja e jaitase........toi sakib er jaygay gele to akashe urbi ,-1
 Saydul Haque Sayed tui akta onk boro chagol dine koto kg ghas khas tui ? ,-1
 #Ershad ei kuttar bacca tui na jaina kotha boli kn? je comment korche se now police er hefa jot eo thakte pare confusion but tui kno na jene oke support korli ? ,-1
 Mane bal kamaicho mane jante chaitaso..tiki to blse jdi ai player gola akto agie asto tahole ki ora to bujto..era sb sartho por ,-1
 Indian kono criketer amon behave kokhono korese voktoder sathe keo suneni . sourov ganguli k follow koro sakka vai . valo manus kake bole or kas theke sikho.si..si.. ,-1
 Actually sakib eta proman kore dilo j she ekti chamr er jat theke uthe eshese ,-1
 tor moto sakib re kivabe j public khai ami bujhina . ctgr parkir chore tui j kando ta korcos seta sunar por tor page a aslam akta kotha bolar jonne . tor moto sakib re chu.... Tym ctgr manusher nai....sala vokchod ,-1
..sakib moto lok der bangaldesh criket thake oke ekta usta mara uchit ,-1
 Shiduler kotha jodi sotto hoi tahole e jatir jonnoto botei magura jelar jonno khub lojjar.karon amar bari okhane. ,-1
 Bah Bengali chomotkar ekta jati........Jara porer kotha sune nijer kothi korbe kintu nizer opor bissas rakte parbe na......... ,-1
 Shakib tui asoley gaddar ekta manus...manusreto kkono vlo vaste sikis ni boron jara toke love kore tader upor korli onnay. Dhikkar janai ,-1
 apnake vlo vhabtam apni eto jogonno ci . gorib manush apnar fan ekta photo nah hoy tulte chaice to ki hoice ? ei jonno ei behave korben  ,-1
 Sakib tumi akta beadop .  sudu khela dea manuser mon joy kor jai na .  valo masnus hote hoi .  #Masrafi vi k deko .  tomar moto bedop k kisu boleo to lobe nai. ,-1
 saikb akta stupid. amra or jonno koto dua kori .  but o bujhena .  manush er mone kosto dile se dhonggsho hoia jai .  ,-1
 shala fokirnir pola asili ekhon plane e guros bou chele meye niya. abar manusher sathe beyadopi koros. ,-1
 baby ta oto cute na... ,-1
 Abdur Rohim Bijoy .  .  tumi ki nije nijeke dekho onnor ta dekho na .  ,-1
 abal ra je kon theke ei faltu news gula pai buji na .. ,-1
 Nice baby r toi shakib 1 ta biyadob ,-1
 OK manus korben.apnar wife er moto korben na. ,-1
 Allah sakib k tumi nosto kora dao ,-1
 Ar jai hou ma ar moto hoyo na. ,-1
 bayadop joto boro hok take ignore kora e balo. ,-1
 Komjat bolte akta kotha ace sakib holo seta ,-1
 r a shala meye ta jeno tor moto na banash bujhli? ,-1
 ?????? tmr babasakib ar kas thake sikhow .... tmr baba ata valo pare ,-1
 Tomar shovab jodi meye pay ...taile sharce........ ,-1
 Timer baba ato kharap keno ,-1
 Shakib doia Kore meye ta tor moto banaisna tor moto hole deshe rakte parbina ,-1
 salary national Tim thake bad kore dewa hok .... ,-1
 ame ke bolbo o akta madary ,-1
 biadobet meye biadob e hobee ,-1
 Vai ra taka thakla loves traveling hoa jai..... ,-1
 picci akta meye k niye atto focus ar ki ase faltu sb post ,-1
 Tobe kajta thek hoyni shakib ,-1
 Koi jao sakib a to gura guru koro na ,-1
 tomi tomar babar moto biadop howna ,-1
 Shakib nijeke tui KI money korish boroluk kintu ei kotha o money Rakhish tui prithybir   shobche beyadob ,-1
 Apni ato cute kno baby.r apner baba to soytaner number 1 ,-1
 Apnar kiser ato ohangkar amader jonnu aj ei obusthan apnar ,-1
 Apnermoto hohonkari lok ami ar gebonuho dekcena ,-1
 Meye k ontoto emon sikkha dien na....OHONKAR  ,-1
 Tomar baper behave ta thik korte bolio. ,-1
 shakib vai ki suni asob???,-1
 moina tor baba khub ovodro...,-1
amader jessore er sele erakom hobe vabteu parini.... ,-1
 Mama kotha hoy na  Kano MO imo ,-1
 jkhn tmi kno vul koro tkhn amr ase paser munus amk tess kre bcz u r my favourite player....so plz cheng ur behaviour... ,-1
 apnar may hoise tate amra ki korum amader to bonne j amr may hoise ai khusete apnader sobai k amr pokkho hoite ..... ,-1
 Shakib tmi jodi world cup fainl ..e 300 ran...o koro tarpor tomake kheloar babbo na karon tmi ekta beyadhop ,-1
 #rony tui ki vodai ? ,-1
 Kaj ta thik kre nai ,-1
 Sir apni koto takar malik? Eto jole keno bhai? Ei karonei Bangali jati ajo gorib. Keu unnoti korle ba poisha hole hingsha kore. ,-1
 tor bap ar tui khella hobe r kawke lagbe na #nowsad ,-1
 Vai jani or behavior mash er moton na...,-1
O nijeke field e hajar manush er majhe present korte bujhe na... tai sometimes vul shomoye shorirer vul jaygay dhore fele.. ,-1
 Vai.. ei bekar batsman shakib er jonno nijer life ta nosto koro na.. jemon ta ami kore6i.. ekhon na bujhleo pore thik e bujhbe ,-1
 Sakib kintu ata valo kreni. ,-1
 pic na tulle na tulto . mble fele dewa ta ki thik hoise?? ,-1
 kusi na karon shakib vai valo khela dakte par c na ,-1
 Hey shaki BAL hasan er sob fan ra.. tomra shakib ke mathay tule nacho.. ei bpl e ekhon porjonto o ki durdanto batting kore6e.. ar samne erokom e darun batting kore jabe inshallah.. haha.. lol.... ,-1
 shakib k niya jdi amdr bd te film banay .  tobe amr mone hoy tate shakib k r o choto kore felbe. kenona amdr j shob porichalok .  tara to la jowab. ,-1
 Bangladesh a je kt type ar abal ace tar exmaple uporar kiso jara besi abage ,-1
 Sakib er role play korar moto perfact kono hero e to nei....ha ha ha.... ,-1
 jara shakib n shishir k niye bad comments kre tara akta kutta ,-1
 ekta fake news er jonno etto gali dilo kukur guloo? sala ra sob bostir pola na bujhei comment chuday ,-1
 sakib eto valo player mani. but bangladesh er je kono player 6 marle buja jai eta 6..... but sakib 6 marle reply kore dekhte hoy 6 naki 4??? mind korar kisu nai really kotha... beba dekho ,-1
 Cinta koris na .  Toke dhorte dui din somoy lagbe......Dara tor id tracking kore tor location ta jene nei ,-1
 Yasir Nafees.........Tor Baba Sapik aj ki bal khello ,-1
 Ekjon hindu sakib er bouke niye baje kotha bolese. Take ban kora hok ei desh theke. ,-1
 Valo kaje like nai joto sob .jodi Support kortei hoi tahole Allah wala lok ke koro lavoban hobe ,-1
 Meye ta sundor but tar baba na ,-1
 onner pic na dewa balo ,-1
 Babu ta k khob ador .  .  . but sakib re latthi ,-1
 Vai apnader dekhe manush onek kichu shikhte pare . Amar o icche chilo cricketer hobar but baba  .  ma er moneo koshto dite chai nai tai ar hoy nai good luck Bangladesh ,-1
 apni mota na hoia baby k mota koren ,-1
 Palto ra shakib ke neye je aje baje sms korbe tader dore kottar moto marmo ,-1
 Khobich. Eto pagol hoisna. Besirvag indian rai amader niye baje kotha bole. DUI ekjon valo diye ki hobe? ,-1
shakib er sathe ar karo mil hoyna,-1
 hmm....perfect reply #Naeem bhai bt prb holo .  .  apnar reply er meaning bujhte parbe to ?? confused ,-1
Ami kintu parlam na hojom korte.....  ,-1
 sala sara din a biw niea pic dy ,-1
 #sakib tor bou ta kintu mall vai ,-1
 12 inch make up marle akta petni kew valo lage ,-1
 Babir make up ta beshi ,-1
 shirt er Iron korata valo hoy nai           ,-1
 Tmi ai meye cara r kon meye pao nai bos ,-1
 mal ta cusar moto go sob khowya jabe ,-1
 Biyer por por e sakiber form chole gese ,-1
 vlo kore khelo khali selfi dile hobe na ,-1
 aktu makab kom hoicha r koto den cholba a vaba ,-1
 Sir bow ta k porda korali ki balo hoitu na ,-1
 sakib vai tumi ki babe ei hijla ta ke ki babe korle ,-1
 wife porda korle valo hoy to ,-1
 Toder ki kono ka jnai vai sarakhon f.b niye basto ,-1
 Salara faltu Katha besi bale...nijer dike taka.sala gandomurkho ,-1
 mashrafir batting dekhar pr o ei ktha...du din pore toshakib keo lathi diba y ,-1
 ar age tor bap sakib ki korse rongpur ar hoye ,-1
 Hala blood.Hatim....Shakib er somoy Kara chilo national team..aa..r akhon kara blood.... ,-1
 Ganja ektu Beshi Khaiche mone hoy 3 3 ,-1
 Abal a to bojos mash 2neja e a bar Tim kince akn pare na kan  .  .  .  .  .  .  ,-1
 keno je Bpl ta aslo....,-1
othocho jokhon National team a khele tokhon sobai boss ,-1
 Masrafi takar jonno Ipl khelte giye 1 over 26 ran diye mact haraice to baler pleyar ipl Nibo kn abr bole ami desher jnno kheli r a beta mas k nile to khelbe baler pleyar akta ,-1
 ore paikarai dore jota mar sala abal gore abal............ boss ekjon e se Mass ,-1
 ei son kotha valo kore kobi bujli ,-1
 captain er karone match jite na ...dol vlo hole match emne jite ..mash ke eta jante hobe ,-1
 joy kangla te faka stadium .  sala sob vikari ,-1
 Congratulations Bhai comillar baiggo tader sathe noy  ,-1
 Akta kotha boli Sakib. Amader ei gorib deshe BOROLOKI PONA post nai ba dilen Vul bujhben na plz. Ami apnar khelar vokto. ,-1
 Sakib vai chuler style change korte hobe kopal boro dekha jay.. ,-1
 sakeb tar ma baba ka area cola ,-1
 Birthday PaLon Kora harám tai muslim hole aita thake dure thakun ,-1
 shakib vai apnar protidondi ese gese ,-1
 accha tai naki  .   .  age to jantam na.... ,-1
 ato sundor kotha to age sunini.......H A Apu ,-1
 Bad man . er toi sone rakh amra dhaka kori nasir er jonno tor jonno noy beyadob. ,-1
 tore vaia.. valo lage na tui vaia ritayar kor......... ,-1
 Ato paka meye re baba ,-1
 Ki bhai oita ki 2mr na kar ,-1
 boss aktu kom kom kaO noi to mota hoia jabe ,-1
 Akhane jara comment korse tader onekei jane na j Miraz akjon valo batsman.....age mone hoy miraz er khela dekhe nai ,-1
Abal ay ra ki koi ae gula ??,-1
 Shakib vai Apnar salute eto popularity paibe bujte pari nai. ,-1
 jkhn abr kharap khlbe sob vokto j koy jabe amn akta leka o tokon dekha jay na ha ha ,-1
 Er sathe Mustafizzzz thakle to kono kothay e chilo na .  .  .  .  We are missing Fizzzz..... ,-1
 Masrafee sara team ta jeno khali khali Lage.... ,-1
 sakib dole na thakle dol ke onek halka halka mone hoi ,-1
 Koi.. kothay gele sob shakib fan ra??????? Amar kothar uttor dao sahos thakle Jotto sob abegi bangali..... ,-1
 #Comilla aajker dine amra aro happy thaktam jodi #woakes and #Rashid er majhe #99runs_partnership r #Riyad er diner last ball a out na hoto  ,-1
Abr apne o jodi mahmudullahr poth onusoron koren taile to r dekhte hobe na ,-1
 Kharap khelar por amon dialogue dewa hoy.next day te back korar kotha bolleo back ar korte pare na ora.kotha na boilla kaj a concentrate koren ,-1
 kalkai batting dekha jaba tasher ghorer mto jata 1st inings ar mto na hoi atodin sudhu boroboro kothai suntici ,-1
 Besi dialogue baji na kore batting e mon dao. Batting pare na.. abar boro boro kotha ,-1
 Last bole ki korlen mahmud vai  ,-1
 oi mal mamodullah pagol tui ,-1
 ato valo ran kore o haren asole ki bolbo buji na ,-1
 Mon volano kotha r shunte valo lage na. ,-1
 Test khelar moto manoshikotha amader player er ovab ache.... ,-1
 tora je koto bal falas ta ta khela dekhle bujte pari.... Desh er man shormaan take toder moto player ra ses kre dicos ,-1
 You batting like kids ...Vai tumi BD er sobcheye obhiggo player .  .  no . 1 all rounder  .  .  tumi kobe j BD k kotin somoy theke run kore dollke jitieco mone pore na . tumr aisob bekamma post r valo lage na  .  ,-1
 ai pagol sagol ra cricket bujhe na.,-1
 Tamim r mominul Sara sobai t20 khelte namse ,-1
Togo khelar kono odikar e nai jai khane 171 1 ..kichu khon por 220 10 ...,-1
 vai ra vai suvagoto hom choudhory bol oi sala kono din to valo khal ta parai nai borg indear sata dro kora mache haraica ,-1
 sakib....plzzzz cricket na....onno kichu nie kotha bolo......lojja o kore na.... ,-1
 Team selection niye amr onek aporti ase vaiya ,-1
 Tore ki jonno nei tui ki bal khelish. ,-1
 Tore bad dei na kan bcb ,-1
 Shuru tho valo e chilo kintu shahta tho jotjariti ..... ,-1
 vi ai rokom r valo lage naa... ,-1
 eta kono kichu holo naki,-1
ei batting er ki mane ,-1
 Ai sala asto abal khela parbe na abar din sheshe abal marka status dibe .  .  ,-1
 tmader k diye kissu bal hobe na ,-1
 jati jante chai Home ke ki kew gum korbe kina?? ,-1
 Bangladeshar kheloarra khelte gase naki tamasha kore ami boje na. ,-1
 Nasir ki koreche je or bodole bolod shuvagoto?????? ,-1
 boss apni run a fira asen....apni run na korle valo lage na ,-1
 mahmudullar mpto ban tim a pl thakle 220 ar besi asha kora jaena ,-1
 Team a onek baje kheloar thakle bangladesh kono match a win hobe na ,-1
 except Tamim Iqbal chi chi chi chi chi chi chi chi chi chi....BPL khelben 50% taka account e jma hye geche bujhi tai bole emon dosha amader fander ktha ektuo chinta krlenna apnara  ,-1
 ki r koto kal lojjito korben amder...a gola ki khele.....,-1
 Shakib vai din din tmr protiba nosto hoya jaitese.....keno ??? ,-1
 Bodla player kamrul bad jai ni ar por aro jog holo subagoto .. So bad selection ..m ,-1
 amar to mone hoi sakib batting kora e vole gase. aro daitto nia batting kora uchit cilo. tamim parle anno ra keno parbe na ,-1
 ata ki mokhe bollen naki kore dekhaben...r o akta kotha apnar r sohojogi koi tara to aj kono pic dicche na .  .  .  .  ,-1
 dhur mia.sob somoy jokes koris na to.bangladsh r jeet....ki j bole chagol ta. ,-1
 Jodi joy hoy mone korbo shopne dekhlam.R pora joy hole sotto.karon jita mas e jiti nai.samner ta niye vebe lav nai. ,-1
 Jvb wicket early fall kore tate shbai hopeless hye pore  ,-1
 Bro amra ki pas hobo cintay ase ,-1
 Ati badbha... Agar din amar 500 tk r bas gacha ,-1
 player ra chaileo shob kisu bolte pare na .  besi kotha bolle career shes ,-1
 Bating e aro monojog daw shakib tumi j vabe khelo nijer wicket ta evabe gift daw ,-1
 onk aspect kori shakib er upot .  but ato ta dayetto ganhin batting ki kore kore shakib ,-1
 sobi special baller or batsman kew pare na sob sakib kore ar onnora gaja kabe ,-1
 Shakib nije egula post korle ekta chilo admin protidin egula vhalo.lagena ,-1
 Sala aisob kotha ar bolishna.haramkhor. ,-1
 Tumi shudu status dite thako jitte to parona ,-1
 Vai test khelte gele mone hoy t20 khele batsman der dorjo kom ,-1
 Ar koto din ei santoner bani sunbo? ,-1
 Match ta tmr brain less batting ar jonnoi harse ,-1
 Kobei parbe bura hole gadha ,-1
 halar put.... toke niye ektu besi prottasa chilo..mone korcilam tui kicu ekta kore dekhaibi...10years dhore national team e kheltecos..othoco tor khela dekhle mne hoy..tui jiboneo bat dhorosh naii. ,-1
 Tomra 32 run nite parona r ki b*******cirba ota bujte parci Khelo tumra r Herat er problem hoy amra Bangladeshi fan der..... ,-1
 Ma baba tomay koto ta sikha diche comment e bujha gelo ,-1
 Aaj Nasir thakle hoyto onno kichu hoto btw amader team management to ar kichu bollam na .  pathetic .  miss you Nasir... ,-1
 Kotobar tmake bllam j aktu dekhe khelo.but tmi ata ki krla? Vallage na ,-1
 Irresponsible vabe bat korle emon to hobe ,-1
 shakib ei test a kono run e korenai. ,-1
 5 ta bolar mile 27 run kore ader dole rakhe ke ,-1
 Allah jeno amader sohay hon... ame to voye e ses.... ,-1
 Jitbo bole to mone hoy na.. ,-1
 amra ki kokono win hote parbo na? ,-1
 shakib akta 50 o korte pare nai chi ,-1
 Match to england e nebe........ ,-1
 Sakib .  tui ki asolei no.1 all rounder?? dol k konodin bipod theke tulte parcos??? ,-1
 2nd innings e 80 na korle shasti  ,-1
 batting a jai bhabe wicket gift korsen .  shaitar karon a amra lead nite pari nai Apnar 5 wicket dia oi oporadh kisu ta cover korsen. Still .  well played. ,-1
 Alhamdulillah im very hppy . Cngrt shaki... Bt eto kichu koreo jodi kal jitte na pari  .  ta hobe amder sesh batsmen der bertho ta... ,-1
 apner out ta hobar amader lead newa holo na borong chape ace amara ,-1
 Bolod jara Tara bole sakib kelte pare na are beta sob jode sakib kelte hoi ta hole baki 10 gorar gas catuk ,-1
 sob channel ar news ki bolce dekhen.. Sakib ar batting konodin e responsible cilo na...oi somoy or out er jonnoi amra match ta harte zacchi ,-1
 Shakib bhai apni aj baje shot khele out na hole match ta amra confirm jittam... Batting a Apnar maturity kobe asbe? ,-1
 Apnader to test matha a vorosha kora jayna.1k sathe sob zoira poren... ,-1
 akhno balance vai ki kon asob ami to match lost cara kicu dektaci na ,-1
 Brenles der moto wickets na gele y holo.. ,-1
 Bangladesher batting khub e baje ,-1
 Bangladesh er batting collapse r gelo na  ,-1
 Rajib kao k choto kore nige biro hoite pare na ,-1
 Pakistan er Younis khan er moto centuri koro dekhbo ala.tomra oder dekho ki obolilai century Kore kintu tomra parona.olpotei none koro onek kisu. ,-1
 Kichu ta holeo amra akhn Backward e ajke Day 2 te ...,-1
Kokhonoi na Asole o 1ta very ordinary average cricketer je hoyto majhe majhe ektu valo khel ,-1
 last wicket ta na gele dinta amader hoto.... ,-1
 400 na korle score valo hobe na... Vi... ,-1
 ata kono khota holo tomra j ki par amago ta jana ache ,-1
 221 r par hote parlo na.... ,-1
 England theke 1 run hoileo kom korbe Bangladesh ,-1
 boss tomer diye ato kom ball korlo.... ,-1
 #Nadeem vai squad na jene r eleven gushona korben na..... ,-1
 3 jon to naioi ga squad ke akadosh vanailo hasi palo ,-1
 Tumi ki korte paro seta age dekha gese.tore ajibon bad daoa uchit. ,-1
 Tmra bal parba je dol niye kheltecho ,-1
 Nice Man kintu aktu vab basi . baki sob alright.... ,-1
 are babba ato ragatcho keno amar bhoi korche bhaiya ,-1
 Dekhe mone hy lyf a #Sakib Al Hasan icecream khay ni.......... ,-1
 Ice cream khaor kotha or maiyar r khaitece o...mone hoy jibone khay nai... ,-1
 Who you are to say that. ,-1
 Sekho ma satar sekho ami jeta pari ni ,-1
 ogm..............meya ta ki maira....... falben..... na ki..... ,-1
 Aida ki apnar naki Babir sontan ,-1
 Hmm ki are korbe ra vai ..kopal je kharap ,-1
 Fb te kaore kono gali dai nai kin2 aj khub ecca krtece...abal kthakar ,-1
 karo dus nai.. maje maje emn vol hoi aytay sababik.. ??? miss howate imrul onk kosto peyse.. amder chayte beshi kosto oo payse so ey gola nia eto somalochona kora thik na,-1
 1st odi te sakib er match ta finish kore asha uchit silo jeta aj England korse ,-1
 Rupa apni sakib k hate koren na love koren kew ki apnar kase jante chaise..fajil kothakar ..khela somporke dim boje ashe coment korte. ,-1
.but ekta kotha sotti jei taka amader cricketer pisone bey kore .  oi. taka zimbabwe ba west indiserr pise bey korle tara onek unnoto korto ,-1
 Mashrafe 15 ta run korto bhai oi din..apni onek bojhen ,-1
 tui khelar ki bujos pagol shakib jodi 79 na korto tahole koto rane harto janish.khela na bujle abol tabol comment korish keno.... ,-1
 bangalee der juta dkhcos??? amra ato valo j juta paye pori abar oi juta diye tor moto neri kutta re marte pari... samne paile jutaya tor mukh vainga felmu... tkhn r English a post marar jogotta thakbo na... ,-1
ekta wkt o nite parlen na tahole ki babe jitbo bolen bro... ,-1
 Harte thako...amra tmdr pase achi R plyr dr sathe kharap behaviour krte thako... ,-1
 Ai kotha sunte sunte tired & boaring hoye gechi... sorry ami r apnar sathe agree korte parlam na .  ,-1
 ektu valo kore khelle r emon ta hoto na Bangladesher manush onek asha niye khela dakhe harar jonno noy jitar jonno ,-1
 sakib vai er batting e kemon jeno onnorokom laglo.. vai ager moto khelen nai ei series e ,-1
 Tomr khac thake aro kicu asha korcilm ,-1
 Moyna er performance khuv kharap chilo ajk.... ,-1
 aj toh nijer namer proti subichar korte parenni ,-1
 Allah ar kase thashilam kintu asha Puron holo na ,-1
amader time nosto koiren na ,-1
 bangladesh konodin e jitte pare na..sarajiban sudhu fight kore. ,-1
 ki r boli vaggo karap a to run kreo Wict nite pareni frst a ,-1
 Aro koto Har dekhte hobe Bd r. ,-1
 Plz...bro .  Sofiul k ekta lathe maro .  bd team er jonno valo hobe.. ,-1
 Jitle jemon gungaan korbo harlew temon kotha bolbo.. Ekta match e kotogula catch miss kora jai? Er cheye ar ki baje hoite pare ,-1
 HAAA....HAAAA... LOL... Nonsense Bangladeshi .. INDIA er samne 1 Ball e 2 runs korte pare na....abr ** ,-1
 shakib vai tumi valo khelo nai bola monta khub kharap. ,-1
 Shakib amn baje kno khello BujhlAm na.. Ektu age ekbar stamping hote dhrlo.. Next time careful thakte hoy at least. ,-1
 Ektai kotha vai century er jonno douray bash dis na | ,-1
 sakib ar bodle miraj k dole chai.karon sakib desher jonno khelena khele nijer jonno.or khelar proti kono monojog nai. ,-1
 tui to criminal .dolke bipode fele out hos.arche miraj k nile onek valo hoto. ,-1
 bal choda ra ekta match jetle amon kore jano mone hoi world cup jetlo.... ,-1
 Ben Stokes r Jos Buttler k gharani dibn kbe vai  ,-1
 keeping er jonno Mushfiq e thik ache amneo catch dhorte parena stumping parena ,-1
 apna k kora ochit silo.boro e bebichar kore fel se re vi ,-1
 Tomader management thik mato chinta na korlay a rakom har hotay thakbay..?,-1
 toder diye kiccu hobena . tora desher jonno khelish na nijer jonno khelish.tai toder kokhono daitto niye khelte dekha jayna.& okarone wicket diye ashis jokhon 1ta wicket o important. ,-1
 Ak somoy Bangladesh a football popular cilo . but pore oi saheb der lutpat ar karone amader football a r temon akta improve hoi ni . akon Cricket ao sei saheb der thaba lagese .  ,-1
 Bangladesh a professionalism bolte kicui nai . Ta na hole team selector der tk dia rakar proyojon ta ki ,-1
 Vai kalke jodi amader Finisher Nasir vai ke dole nen tahole amra jitmoi eta sure diya bolte pari.... ,-1
 apnar pashe amra usei.but jodi MH Robel khele ta hole khela thakbo na ,-1
 Vai apnar jonnnnoi oi match ta harche Bangladesh ,-1
 Jara sommoke team rakhe tara abal sara kisuna .  ,-1
 Kichui bolar nai..... Manush vul kore tai bole eirokom bokami keu korena........ ,-1
 mushfiq k bad dao pls ,-1
 sakib vai doya kore gotokal er moto koreyenna ,-1
 Har ta amader ovvash hoye gease tai neta r problem hoy na .  .  .  .  .  .  .  .  .  .  .  sad .  Tigers bolte lojja hoy. ,-1
 sala 2din holo na aslo ... vab Ki tar ... sala foini#mahedi ,-1
 Mosharof to akta abal.. AtO boro deho niye Ki khele ... catch dore na boicha dore Allah ei Jane  ,-1
 sobai valo tobe sala mushfiqur bassa k dol theke vad dile sob tik hobe ,-1
Abar aj k harlam r koto avabe jita match gift kore asbo .  amdr ke akhn sikkha hoyne .  . ,-1
O sob mosaddek r mosarrof ar proyojon nai.,-1
Ei dhoroner performance er jonno ami BCB k dayi korbo...,-1
 ??? ???? 0run out hoileu tore ami kisu boltam but ei situation ese vai eta ki korli ,-1
 selfish cricketer akta...nijer ranking er kotha na vebe desh er kotha vable thanda mathai khele match ta nijeder kora osomvob silona ,-1
akta finisher ar boro ovab team a  ,-1
 Khub kosto Peyesi. Match harbo shavabik but tai bole emon match Amader aro shikte hobe ,-1
 5 no er pore jara nambe tara to bat e dhorte parena Taile kemne? #Shakib ,-1
 vai tumi R aktu thakle hoito...........bolod gulo kicui korte parlona..........aj rat amar gum asbena ki kore monke bujabo je here geci ,-1
 Sakib vai. .... apnar karon a aj bangladesh harsay. ... apni ses er dik a 100 er chinta na koray dol k jitatay parten ..... vul decision selo ,-1
 bangladesh ar kicu alga supporter ace jara kina jetar age e bokacodar moto lafai tader jonno maya hocce ,-1
 Are vai ato kahini na kore nasir k team theke ber kore de....team a rakhar ki dorkr ,-1
 Baal khelo halar Po halara tomader jonno Amora onno countryr loker kache Choto hote hoy tomra bar bar amader upset koro. ,-1
 Taskin namok ei sagol take ar koto bar smart er nam diya chance diben...shala to shara din khali selfish niya e poira thake ,-1
 mosaddek er ekta match nia koto lafalafi tar jaygay nasir ajo omollo. Shame bcb ,-1
 Amon boler neyer dhorker ki jara only 30 ran korte pare na.a e khela dekhe Bangladesher protket ti manush kosto peyece.sotti khub kosto paici. ,-1
 r..a vai 100 rane all out holeo amader dukho cilo na..aivabe here jaya mene nite onk kosto hoy.. ,-1
 sakib porlo r out er bonna suru hoilo a kmn team player re baba  .  .  . Bangladesh wants to know kno nasir k diye pani tanano hoy??????? ,-1
 sakib r emruler jonno khubi kharap lagche ,-1
 Koshto lagtase khub re bhai ,-1
 Kotha bolbi na tora keu sala...... ,-1
 Shakib r tamim sathe 9 ta goru niye b desh cricket team goton korle aro valo hoto. ,-1
 jaw... nasir k bad daw.. mosharaf re khelaw ,-1
 ajke onek kosto lagse.khub beshi ,-1
 Kal kosto kub besi paisi ,-1
 vi amar mathay nosto kore fallen aj ai mac kaw hare ,-1
but mosarof k bad dite hobe ,-1
 R kono din Bangladesh er khela dekhbo na.... ,-1
 ki je unnoti hocche ta to aajke dekhte pelam................... ,-1
 Gali galaj shuru Ei na hole bangali ,-1
 tomar vab besi .  tai harsi ,-1
 R koto kosto deba tmra ,-1
 Ai salar baje batting ar jonno match hara amer rate gum hoi nai ,-1
 Khubei kosto lage oder last finising aaa ,-1
 Mr finiser ar obhab sobai bojce kal.... ,-1
 Ki r bolmu .  .  . mone khub kosto paysi aj .  ,-1
 r akto agey hare gele valo hotu ,-1
 hmmm sob to apnar jonno e hoise.... ???...... ,-1
 Asa chilo jitbo r holo na ,-1
 Bisoy ta mana jay na vai...? ,-1
 Nasir to tomader kajyr buya tai noy ki. ,-1
 Akhon r toder deya asha kora ji na? ,-1
 to ra 16 koti manusher mone kosto dili ,-1
 Onek din pore onek kosto pelam ,-1
 Shakib tomar vule sob sesh. ,-1
