id;text;emotion;lan;domain
26916;"sob kangladeshi gaiya bhoot gulo dislike korche hehe nijeder desh er nayika india te ase ato popular hocce tao agulo hingsha
";disgust;RN;music_video
26916;"sob kangladeshi gaiya bhoot gulo dislike korche hehe nijeder desh er nayika india te ase ato popular hocce tao agulo hingsha
";disgust;RN;music_video
26921;"hit!!!
";surprise;EN;music_video
26923;"Fatafati
";joy;RN;music_video
26923;"Fatafati
";joy;RN;music_video
26927;"Baba ma je shikkha diche tai to shikbe
";none;RN;music_video
26931;"আল্লাহ এর জায়গায় ইয়ারা। সরাসরি শিরক করা। যে কেউ গানটা শুনলে বুঝতে পারবে।
";disgust;BN;music_video
26936;"গানটা ভাল,কিন্তু নাচটা?
";disgust;BN;music_video
26941;"kono mane hoya nach gaan kora allahr nm kno
";none;RN;music_video
26949;"but cute
";joy;EN;music_video
26949;"but cute
";joy;EN;music_video
26951;"Dress ta iktu boro hole hoyto vlo lagdo 😂
";joy;RN;music_video
26952;"ansha islam thik bolechen.
";none;RN;music_video
26958;"Astir song
";joy;EN;music_video
26961;"nuralalm sk
";none;EN;music_video
26965;"আমি একটা গান পরবেন সবাই নুসারট ফারিয়া আমার কমরটা দিলাইয়া তরে আর তর মারে বিসানায় ফালইয়া এমন চুদাচুদমু না মাগির বাচ্চা সব ভুলে যাবি যে গানটা লিখছে সে একটা মাগির পুত বা মাগির জি মনে।।। এক কথায় বুঝাতে চায় হট বাবা মায়ের হট সন্তান####
";disgust;BN;music_video
26967;"নুসরাত কে বাংলাদেশ থেকে ভাগানো হক আমারা চাই
";disgust;BN;music_video
26971;"So niceeeeeeeee
";joy;EN;music_video
26971;"So niceeeeeeeee
";joy;EN;music_video
26973;"That bitch is so fucking ugly
";disgust;EN;music_video
26975;"Shame on faria.
";disgust;EN;music_video
26979;"Jar orna pora uchit sha pore orna porse
";none;RN;music_video
26995;"Bicchiri figure
";disgust;RN;music_video
26997;"Vodar video
";disgust;RN;music_video
26998;"Baller gan
";disgust;RN;music_video
27003;"Ahare fariha
";sad;RN;music_video
27016;"MA SVENGO ALLAHAH
";none;RN;music_video
27018;"ভাই আমার চ্যনেলটা নতুন একটি SUBSCRIBE করে দিবেন প্লিজ, আপনাদের সহযোগিতা পেলে আমরা এগিয়ে যেতে পারবো।
";none;BN;music_video
27023;"I love jit . Jit is very handsome
";joy;EN;music_video
27029;"Gan ta khub sundor
";joy;RN;music_video
27039;"Juzz Multimedia ,You are Uploaded Song Allah Meherban, Last Year But so many person still uploading the do an
";none;EN;music_video
27039;"Juzz Multimedia ,You are Uploaded Song Allah Meherban, Last Year But so many person still uploading the do an
";none;EN;music_video
27040;"aisob ki re boin . amra bangali aisob dress amdr aikhane cole na plz neze dobo bt desh k dobio na plzzz
";disgust;RN;music_video
27042;"nusrat faryia ke keu passondo kore keno hot sajte chay? she is not hot at all
";disgust;EN;music_video
27053;"ata kono naika hoiceni 3rd class
";disgust;RN;music_video
27060;"Faria dance is the best
";joy;EN;music_video
27061;"bangladesh aaa porn movierr nusrat suru krbeeee oor kajjj aaa ja mone ar sign eee nai
";disgust;EN;music_video
27067;"Nusrat Faria atto ta niche namla ki kore???
";disgust;RN;music_video
27071;"Nusrat Di I am your big big fan. This dance is love you
";joy;EN;music_video
27075;"Ai Song Amer Islam ka Choto kora hoisa Dislike. this song
";disgust;EN;music_video
27075;"Ai Song Amer Islam ka Choto kora hoisa Dislike. this song
";disgust;EN;music_video
27076;"I love jeet
";joy;EN;music_video
27080;"i love this girl
";joy;EN;music_video
27084;"Jar jata hobby j kharap kaj korbe sa bujba amadar bolata nusrat ar kichu jaisasana jeet I love u u r my favourite hero
";joy;RN;music_video
27086;"So nice song
";joy;EN;music_video
27087;"Stop songs
";none;EN;music_video
27102;"song is good but drass is very bad
";joy;EN;music_video
27102;"song is good but drass is very bad
";disgust;EN;music_video
27102;"song is good but drass is very bad
";disgust;EN;music_video
27103;"they r saying yara meherbani & then maula meherbani but its change in lyrics 😐
";disgust;RN;music_video
27107;"nice😏😏😏
";joy;RN;music_video
27111;"faria akta nodi
";disgust;RN;music_video
27114;"এইতো জাগাত আসলে নুসরাত,,
";none;BN;music_video
27116;"sakil Khan naice song supar 👌💔👌
";joy;RN;music_video
27117;"😂 Awesome
";joy;RN;music_video
27117;"😂 Awesome
";joy;RN;music_video
27119;"nce gaun
";joy;EN;music_video
27123;"devbrat
";none;RN;music_video
27123;"devbrat
";none;RN;music_video
27126;"beautiful song
";joy;EN;music_video
27128;"Nyc song
";joy;EN;music_video
27128;"Nyc song
";joy;EN;music_video
27131;"Nusrat toi to ekta porai baiddne go moto rate koto
";disgust;RN;music_video
27134;"Khub shundor gaan,olpo min taake boro kora jaaye na
";joy;RN;music_video
27136;"তোর চেয়ে sunny leone ও ভালো
";disgust;BN;music_video
27141;"All Bangladeshi trust me this is Indian movie song did not be any Bangladeshi song talking about
";none;EN;music_video
27154;"best song ever
";joy;EN;music_video
27154;"best song ever
";joy;EN;music_video
27154;"best song ever
";joy;EN;music_video
27158;"My best music😊😊😊
";joy;RN;music_video
27164;"afga nokol
";none;EN;music_video
27173;"mola chilo to dub koira yaara korlo kn bujhlam nah
";none;RN;music_video
27177;"আমি তোমাকে ভালবাসি টিক বলেচেন ভাই নুসতার মেয়েটি একদম মাগির মেয়ে মাগি হয়েছে
";disgust;BN;music_video
27177;"আমি তোমাকে ভালবাসি টিক বলেচেন ভাই নুসতার মেয়েটি একদম মাগির মেয়ে মাগি হয়েছে
";disgust;BN;music_video
27190;"kharap comment na korla hoi na baydob khothakar
";disgust;RN;music_video
27191;"kamrul hasan boss2bengallmusic
";joy;RN;music_video
27194;"Ishita Ayesha I can't accept your opinion. She can't wear such kind of dresses those violet our social community because she is a part of this social community. She should follow the community rules. She can't hate a religion.
";disgust;EN;music_video
27196;"kamrul hasan jhggftffhh
";none;RN;music_video
27196;"kamrul hasan jhggftffhh
";none;RN;music_video
27204;"kamrul hasan Goutam
";none;RN;music_video
27204;"kamrul hasan Goutam
";none;RN;music_video
27208;"গান টা না পাল্টে পোশাক টা পালটালে বেশী ভালো হতো পোশাক টা ঠিক রেখে গানের কথা পাল্টিয়ে কাকে অপমান করলেন তা কি একবারো ভেবেছেন যাই হক আল্লহ সবার উপর রহমত দান করুন,,,, আমিন
";disgust;BN;music_video
27208;"গান টা না পাল্টে পোশাক টা পালটালে বেশী ভালো হতো পোশাক টা ঠিক রেখে গানের কথা পাল্টিয়ে কাকে অপমান করলেন তা কি একবারো ভেবেছেন যাই হক আল্লহ সবার উপর রহমত দান করুন,,,, আমিন
";disgust;BN;music_video
27211;"josssssss
";joy;EN;music_video
27212;"Bengali movi
";none;EN;music_video
27213;"very nice jit and nus
";joy;EN;music_video
27213;"very nice jit and nus
";joy;EN;music_video
27215;"imran hasan 54546 very nice
";joy;EN;music_video
27216;"imran hasan 54546 এতু হগ ভহহফক্ক
";none;BN;music_video
27217;"This song is dreamless
";joy;EN;music_video
27219;"allah nameta chenge korer jonno thanks
";joy;EN;music_video
27228;"Original গল্পের সিনেমা inspector notty K গত ঈদে boss 2 কলকাতায় Hit করছে ও বাংলাদেশে blockbuster
";joy;BN;music_video
27237;"এই মেয়ে তোমারে মাঝে মধ্যে শয়তানে নাড়াছাড়া করে,,,,কাটা মুরগির মত লাফাও কেন,,,আর এত বড় কাপড় পড়ে কেউ ডান্স করে
";disgust;BN;music_video
27239;"beshi bhalo na
";disgust;RN;music_video
27239;"beshi bhalo na
";none;RN;music_video
27242;"আল্লাহর নাম ধরে মুসলিম মেয়ে হয়ে অশ্লীল কাপড় পরে নাচা ঠিক হয় নি,, তাও রমজান মাসে রিলিজ হয়েছে, চি চি
";disgust;BN;music_video
27243;"ara sob jahanname jabe
";disgust;RN;music_video
27245;"Fariya parle dress chara dance korte chai
";disgust;RN;music_video
27248;"Sanjana Othoi hmm
";none;RN;music_video
27256;"No caption 😊😊😊
";joy;RN;music_video
27260;"কাউকে নিয়ে বাজে মন্তব্য করার আগে একবার নিজেকে পরিবর্তন করুন আর যাচাই করুন আপনার চোখে দেখা নোংরা কিছুর পিছনে আসল রহস্য কী । বাজে মন্তব্য না করে ভালো হওয়ার উপদেশ দিন,এটাই ভালো হবে।
";disgust;BN;music_video
27262;"😂😂😂afghan jalebi copy
";joy;RN;music_video
27262;"😂😂😂afghan jalebi copy
";joy;RN;music_video
27268;"I love you
";joy;EN;music_video
27272;"Afgan chalebi ki copy hai ye
";none;RN;music_video
27273;"Biswajit
";none;RN;music_video
27275;"LMAO She cant even lip sync properly
";surprise;EN;music_video
27294;"Kisu. kisuna,sudu akta
";none;RN;music_video
27295;"shukdevhazra
";none;RN;music_video
27314;"20,000-22,000/- Price er Moddhe Kon Phone ta Best
";none;EN;review_video
27315;"Note 5
";none;EN;review_video
27316;"bro ami ekta kinbo price koto
";none;RN;review_video
27317;"tnx vai
";joy;RN;review_video
27320;"akdom baje baje
";disgust;RN;review_video
27320;"akdom baje baje
";disgust;RN;review_video
27329;"bro can I open an mi account in my mi a1 phone
";others;EN;review_video
27337;"18500 dia nibo vlo hba
";none;EN;review_video
27341;"সত্যিই অসাধারণ একটি ভিডিও তৈরি করছেন আমাদের জন্য। তাই আপনাকে আন্তরিক ভাবে ধন্যবাদ জানাচ্ছি
";joy;BN;review_video
27346;"konta kana tk ar vitor
";none;RN;review_video
27346;"konta kana tk ar vitor
";none;RN;review_video
27351;"vaia ei set tar recent price koto?
";none;RN;review_video
27352;"Around 18k
";none;EN;review_video
27356;"Oppo f5 ta kamon hoba
";none;RN;review_video
27356;"Oppo f5 ta kamon hoba
";none;RN;review_video
27357;"5 pro video ahono korta paran na
";none;RN;review_video
27358;"Ato dari kora video korla kamna hoybo?
";surprise;RN;review_video
27361;"A1 The bokeh of A1 is juice
";none;EN;review_video
27362;"mi a1 vs note 4x 4g konta best hobee
";none;RN;review_video
27372;"vai showroom e to er price aro besi
";sad;RN;review_video
27376;"redmi nnote5 please
";none;EN;review_video
27379;"vai ata kto
";none;RN;review_video
27379;"vai ata kto
";none;RN;review_video
27384;"Vai 22500ki official price
";none;EN;review_video
27395;"ভাই এই mobile টা OREO UPDATE নিবার পর ১টা notification বার বার আসে NO emergency calling, temporary not offered by the mobile network at খুভি embarrassing একটু পর পর sms আসার মতো শব্দ করে এই error টা দেখায়। service center এ নিলাম but solution দিতে পারে না একটু help করেন।
";none;BN;review_video
27397;"ai budget e better front camera → Huawei Honor P9 Lite
";none;EN;review_video
27397;"ai budget e better front camera → Huawei Honor P9 Lite
";none;EN;review_video
27399;"nice advice
";joy;EN;review_video
27399;"nice advice
";joy;EN;review_video
27403;"Akhon 2018february akhon 18000budget ar vitor bangladesh a ki phone nea jai??vai plz
";none;RN;review_video
27423;"সুন্দর
";joy;BN;review_video
27425;"Global xiomi janaban
";none;EN;review_video
27427;"+Pradip Ruidas Bhai tax Vat and sob kichu miliye ei obostha :(
";sad;RN;review_video
27427;"+Pradip Ruidas Bhai tax Vat and sob kichu miliye ei obostha :(
";sad;RN;review_video
27429;"+Tasnim Hasan Amani Google theke oi apps gular paid/Premium version download Kore nin
";none;EN;review_video
27432;"Tech manob thnX a lot bradh
";joy;EN;review_video
27432;"Tech manob thnX a lot bradh
";joy;EN;review_video
27433;"bhaiya background music konta plzzzz bolen onk dorkar
";none;RN;review_video
27435;"thanku
";none;RN;review_video
27437;"Nova 2i huawei er review chai vaia
";none;RN;review_video
27439;"Hope you will post review of nova 2i very
";none;EN;review_video
27449;"+Hasan Raahim. Max kemon
";others;EN;review_video
27457;"like as primo hm4 but hm4 is better than it
";none;EN;review_video
27457;"like as primo hm4 but hm4 is better than it
";none;EN;review_video
27460;"Are you a follower of MKBHD?
";none;EN;review_video
27462;"Tech manob who? Unbox Therapy, Austin evans, mrwhosetheboss etc.
";none;EN;review_video
27463;"+Najmul Bari All of them
";none;EN;review_video
27467;"+Mashrur dewan Bhai keep supporting us <3
";joy;RN;review_video
27478;"bhai huawei nova 2s er review cai
";none;RN;review_video
27479;"+Ami Nur Bhai Nova 2i manage hoy ni :( apni ATC ER ta dekhte paren
";sad;RN;review_video
27481;"+Ami Nur if we could manage the device then obviously I'll do it :)
";none;EN;review_video
27483;"+Redwan Ahmed recently ekta update asche oita koren :) problem will be gone
";none;RN;review_video
27488;"Sotti?????625 snapdragon??na vai reply dite hi hobe
";surprise;EN;review_video
27489;"+Technical Assistant hae
";none;EN;review_video
27497;"Please Contact Seller.
";none;EN;review_video
27498;"5+ ta vlo hobe naki note 4 ta
";none;RN;review_video
27498;"5+ ta vlo hobe naki note 4 ta
";none;RN;review_video
27499;"Wanna know the Game name that you play here 😊
";joy;RN;review_video
27499;"Wanna know the Game name that you play here 😊
";joy;RN;review_video
27499;"Wanna know the Game name that you play here 😊
";none;RN;review_video
27500;"Onek gula play korsi bhaia. Time ta mention korben plz
";none;RN;review_video
27500;"Onek gula play korsi bhaia. Time ta mention korben plz
";none;RN;review_video
27511;"Would u suggest me which one will I buy? 1. nova2i 2. Mi note 5 plus or 4. Note 5 pro
";none;EN;review_video
27516;"First charge supported
";none;EN;review_video
27520;"Update ashar kotha.
";none;RN;review_video
27521;"bncd price koto
";none;EN;review_video
27522;"vaiya keep doing ur gd work loved ur video and i love ur voice no homo tho
";joy;EN;review_video
27525;"Babu vai Redmi Note 5 Pro ar 4GB Black variant ta nite 1 year use ar jonno ki 4GB ram variant sufficiant hobe?Perday 1 hours on an average game khela 6GB Ram tai nite hobe?
";none;EN;review_video
27528;"Best of luck
";joy;EN;review_video
27529;"Vai redmi note 5 pro ki asola 6 Gb Ram ase
";none;RN;review_video
27531;"Love from Dhaka. Stay tuned and keep sharing please
";joy;EN;review_video
27535;"Thanks!
";joy;EN;review_video
27535;"Thanks!
";joy;EN;review_video
27553;"Amar review unit ti Indian version silo.
";none;EN;review_video
27560;"Thanks for ur feedback
";joy;EN;review_video
27563;"Indian version e GLOBAL Rom. Rio te ki sale dichse seta janar jonno please contact with rio. Thanks!
";none;EN;review_video
27566;"Taka bachate chaile r selfie lover na hole Ai nen.
";none;RN;review_video
27571;"Heavy user hisabe amake ki phone kina dorkar bhi
";none;RN;review_video
27573;"EIS on korsilen na naki vai?5 pro er eis kmn search diye YouTube a
";none;EN;review_video
27587;"What is your language
";surprise;EN;review_video
27592;":( Sorry!
";sad;EN;review_video
27594;"Xiaomir phone gula xoss😊
";joy;RN;review_video
27603;"Please contact seller. Description e details ase bhaia.
";none;EN;review_video
27603;"Please contact seller. Description e details ase bhaia.
";none;EN;review_video
27603;"Please contact seller. Description e details ase bhaia.
";none;EN;review_video
27606;"-vai osthir
";joy;RN;review_video
27606;"-vai osthir
";joy;RN;review_video
27607;"bro valo better
";joy;EN;review_video
27608;"Kya Hai ye thakche bhagche
";none;RN;review_video
27608;"Kya Hai ye thakche bhagche
";none;RN;review_video
27611;"Thanks bhaia!
";joy;RN;review_video
27618;"ধন্যবাদ ভাই ❤️
";joy;BN;review_video
27623;"Thanks a lot
";joy;EN;review_video
27633;"Ur welcome just hate those kind of people who stealing from so as same as a thief, deserve to be in jail hha
";disgust;EN;review_video
27640;"Bro darun vedio chilo kintu huwaei y9 valo hobe naki redmi note5pro
";none;RN;review_video
27641;"Budget Jodi Under 20k thake taile Y9 better.
";none;RN;review_video
27644;"Vlo lagce kinte hobe apnr review ta joss hoice
";joy;EN;review_video
27656;":-o Thank you so much!
";joy;EN;review_video
27658;"Vdo description e price dea ase bhai.
";none;RN;review_video
27658;"Vdo description e price dea ase bhai.
";none;RN;review_video
27659;"আপনার ভিডিও কোয়ালিটি আমার কাছে বেশ ভালো লাগলো।
";joy;BN;review_video
27660;"Onek onek dhonnobad Bhai
";joy;RN;review_video
27662;"Nokia 6
";none;EN;review_video
27664;"I LIKE REDMI NOTE 5 PRO
";none;EN;review_video
27664;"I LIKE REDMI NOTE 5 PRO
";none;EN;review_video
27668;"Vaia apni personally kon phone ta use koren?
";none;RN;review_video
27669;"Officially ki Chinese ta ashbe?
";none;EN;review_video
27672;"na apu. officially ashte aro somoy lagbe. About a month or more :)
";none;RN;review_video
27672;"na apu. officially ashte aro somoy lagbe. About a month or more :)
";none;RN;review_video
27684;"Alhamdullah
";joy;RN;news_video
27685;"এক নজরে বঙ্গবন্ধু স্যাটেলাইটের সব
";none;BN;news_video
27687;"এ দেশের প্রতিটি মানুষের সচেতনতা বাড়ানোর জন্য, এ ধরনের বিজ্ঞাপন ও ভিডিও চিত্র গুলি প্রতিটি টিভি চ্যানেলে দৈনিক অন্তত বিশ বার সম্প্রচার করতে হবে।
";none;BN;news_video
27690;"tv news
";none;EN;news_video
27693;"Alhamdulillah
";joy;RN;news_video
27694;"Congratulations bangladesh, love from india
";joy;EN;news_video
27697;"ঠিক আছে
";none;BN;news_video
27698;"জয় বাংলা!!
";joy;BN;news_video
27709;"Suman Maji প্লেন / উড়োজাহাজ, এর যন্ত্রাংশ বানালো কে? আমেরিকা, সেটিঙ্গ / পটিঙ্গ করলো কে? রাশিয়া পরিচালনা করবে কে? আমেরিকা রাশিয়া, তাহলে বাংলাদেশ প্লেন /বিমান কিনে লাভ হলো কি? বিমান আমেরিকা বানালেও যেমন বাংলাদেশ ১০০% তা পরিচালনা করে, তেমন বঙ্গবন্ধু সেটেলাইট ফ্রান্স বানালেও এটার ১০০% নিয়ন্ত্রণ বাংলাদেশ এ করবে।
";none;BN;news_video
27712;"Mokbul Kuwait ভারতের এর সম্পর্কে আপনার নলেজ কম আছে। 1975 এ প্রথম অর্যভট্ট নামক স্যাটেলাইট লঞ্চ করে যেটা ISRO নিজে তৈরি করে। শুধু মাত্র রাশিয়ান রকেট ব্যবহার করা হয় স্যাটেলাইটটা নিয়ে যাবার জন্য। আর এই স্যাটেলাইট বঙ্গবন্ধর মত অন্য দেশের সুবিধার জন্য নয়,, ভারতের নিজের সুবিধার জন্য বানানো হয়েছিল। বিশদ তথ্যের জন্য উইকিপিডিয়ার সাহায্য নিতে পারেন নলেজ বাড়বে ভারত সম্পর্কে। জানেন কি ? usa এর পর ভারত দ্বিতীয় তে আছে স্যাটেলাইট লঞ্চ করার সাকসেস এ। গত কয়েক বছরে কোন রকম ফেলিউর ছাড়াই বিভিন্ন দেশে স্যাটেলাইট পাঠিয়েছে ভারত। যেটা বঙ্গবন্ধু প্রথম উৎক্ষেপণএর সময় ফেলিউর হয়েছিল রাশির স্পেস এজেন্সির কাছে । So,, নেক্স টাইম নিজেদের ভারতের সঙ্গে যেকোন বিষয়ে তুলনা করার আগে 10 বার ভাববেন। আমরা কখনোই বাংলাদেশের খারাপ চাই না। কিন্তু আপনারা ছোট্ট কোন কিছু করলেও এমন ভাবে প্রেজেন্ট করেন যেন বিশাল কিছু হয়ে গেছে যেটা আপাতত দৃষ্টিতে খুব খারাপ।
";none;BN;news_video
27721;"murkho coda hala tor nunu lagay
";anger;RN;news_video
27721;"murkho coda hala tor nunu lagay
";anger;RN;news_video
27725;"মাননীয় প্রধানমন্তরিকে ধন্যবাদ বাংলাদেশ আরো এক ধাপ এগিয়ে গেল
";joy;BN;news_video
27727;"আমরাই বিশ্বের 57তম দেশ
";none;BN;news_video
27746;"58 tamo desh hisabe na 57 tamo :D
";none;RN;news_video
27763;"shafaet lekhon jealous
";none;RN;news_video
27773;"দারুণ খবর।
";joy;BN;news_video
27778;"কিরে ছাগু সে তোর বেবি হইলো কিভাবে?
";surprise;BN;news_video
27778;"কিরে ছাগু সে তোর বেবি হইলো কিভাবে?
";disgust;BN;news_video
27778;"কিরে ছাগু সে তোর বেবি হইলো কিভাবে?
";disgust;BN;news_video
27779;"rakib riad .. আপনার সমস্যা কি ভাই? ইয়ুটিউব বলে যা খুসি তাই বলবেন? অসভ্য কোথাকার।।
";disgust;BN;news_video
27781;"চহজততৃোজব
";none;BN;news_video
27781;"চহজততৃোজব
";none;BN;news_video
27783;"আমি একজন Electronic & Telecommunication Engineering এর student তাই রাজনীতির বাইরে গিয়ে নিরপেক্ষভাবে বলব যে তর্কের খাতিরে মেনে নিলাম যে এখানে কিছু সমস্যা আছে। কিন্তু একটি জায়গা থেকে তো শুরু করা লাগবে তাই না? এই ব্যাপারটি যেহেতু আমাদের কাছে একবারেই নতুন অভিজ্ঞতা তাই শুরুতে কিছু লস,কিছু ভুল থাকতেই পারে।কিন্তু আমরা এগিয়েছি এটাই বড় পাওয়া।আস্তে আস্তে সব ঠিক হয়ে যাবে। ইনশাআল্লাহ্‌
";none;BN;news_video
27786;"Faltu chintavabna niye ai video toiri
";disgust;RN;news_video
27786;"Faltu chintavabna niye ai video toiri
";disgust;RN;news_video
27796;"আপনাকে এই হিসাব কে দিয়াছে
";none;BN;news_video
27809;"Gorib marar
";anger;RN;news_video
27810;"thanks your
";joy;EN;news_video
27813;"apnader kothai jukti ase,,,so apnarai
";none;EN;news_video
27816;"অনেক জোস্ একটা ভিডিও। ফাটাফাটি, আপনার কথা গুলো খুবই যৌক্তিক। এবং আমিও একমত। ভাই বাংলাদেশের শেয়ার বাজারের কেলেঙ্কারি নিয়ে একটা ভিডিও চাই, কারণ আমরা বুঝতেই পারছি না, শেয়ার কেলেঙ্কারির আসল ঘটনাটা কি।
";none;BN;news_video
27832;"Eita na banaya tumader chal dhal dile valo hoyto??? Sala vikhari bangali sob kichu tei culkani
";anger;RN;news_video
27834;"আমরাই সেই অভাগা জাতি যে নিজের দেশের সাফল্য কে নিয়েও হাজার রকম মিথ্যা কথা বলি। যে ভিডিওটি বানিয়েছে,উনি কি মহাকাশ মানে আওয়ামিলীগ কেন স্যাটেলাইট বানালো এখন আমরা বিষয়টা নিয়ে পচানি দিব। ওয়াও, একটা জাতি
";disgust;BN;news_video
27834;"আমরাই সেই অভাগা জাতি যে নিজের দেশের সাফল্য কে নিয়েও হাজার রকম মিথ্যা কথা বলি। যে ভিডিওটি বানিয়েছে,উনি কি মহাকাশ মানে আওয়ামিলীগ কেন স্যাটেলাইট বানালো এখন আমরা বিষয়টা নিয়ে পচানি দিব। ওয়াও, একটা জাতি
";sad;BN;news_video
27839;"Hundred percent right
";none;EN;news_video
27840;"youtube a onk fuya kivabe biwas kore bujhi na
";disgust;RN;news_video
27844;"ঘটনাটা দেখে ভাদাইমার ভিডিওর কথা মনে পড়ে গেলো ভাই
";none;BN;news_video
27850;"ভাই ছাপাবাঝি বন্দ করেন
";disgust;BN;news_video
27858;"eita awamileague er shudu ora desher manusher poor people der taka mere kheya bedesider mon joy korar chesta kortase
";disgust;RN;news_video
27859;"ধান্দাবাজীর কৌশল অবলম্বনে তৈরি করা স‍্যাটেলাইট।কত টাকা দুর্নীতি হয়েছে একদিন অবশ্যই জানাযাবে।
";anger;BN;news_video
27859;"ধান্দাবাজীর কৌশল অবলম্বনে তৈরি করা স‍্যাটেলাইট।কত টাকা দুর্নীতি হয়েছে একদিন অবশ্যই জানাযাবে।
";disgust;BN;news_video
27859;"ধান্দাবাজীর কৌশল অবলম্বনে তৈরি করা স‍্যাটেলাইট।কত টাকা দুর্নীতি হয়েছে একদিন অবশ্যই জানাযাবে।
";disgust;BN;news_video
27860;"Valo vava janey add dabey ? ses barer moto bollam,
";anger;RN;news_video
27861;"very good reporting!
";joy;EN;news_video
27867;"eta to dekchi laver chaite loksan besi,
";sad;RN;news_video
27868;"এটা একটা বড় ব্যবসা শুরু করছে আওয়ামী লীগ
";disgust;BN;news_video
27870;"Brother, good try to give false information to public.
";disgust;EN;news_video
27871;"এইটার কোন প্রয়োজন ছিল না এই সময়
";disgust;BN;news_video
27882;"Bhallag Se News Ta
";joy;RN;news_video
27895;"এটা কী সত্যি
";surprise;BN;news_video
27895;"এটা কী সত্যি
";surprise;BN;news_video
27897;"clear picture neyar jonnei satellite use kore er akta bepar akta bepar jdi hudai kajer hoto tahole America hudai 500 er beshi satellite mathar upore jhulai rakhto eta je kormo khetre kto kaje dibe jara eta somporke janen tarai khub valo bolte parben.
";none;RN;news_video
27902;"যেমন ফালটু
";disgust;BN;news_video
27907;"Nothing to say
";none;EN;news_video
27914;"Ai vua kothagola bondo koren mia
";disgust;RN;news_video
27920;"Baja information
";disgust;EN;news_video
27925;"Hop hla gaja kom manusre hudai vibvarnto koris naa.
";disgust;RN;news_video
27936;"vai valo
";joy;RN;news_video
27950;"What a painful news for BD people.
";sad;EN;news_video
27952;"2000 kuti taka jodi deser kaje laganu photo tahole deser unnoto brithi paito Faltu setelight lonch kore 2000 kuti tk visit😕😕😕😕
";anger;RN;news_video
27952;"2000 kuti taka jodi deser kaje laganu photo tahole deser unnoto brithi paito Faltu setelight lonch kore 2000 kuti tk visit😕😕😕😕
";disgust;RN;news_video
27952;"2000 kuti taka jodi deser kaje laganu photo tahole deser unnoto brithi paito Faltu setelight lonch kore 2000 kuti tk visit😕😕😕😕
";sad;RN;news_video
27956;"kota gulo ki asolei sottie
";surprise;RN;news_video
27959;"asa kore deser sera caneal hesaba poosaba
";none;RN;news_video
27960;"vara dite na parle procur loss hobe,,,
";sad;RN;news_video
27963;"যেখানে বাংলাদেশের কাছে ৪ হাজার কোটি টাকা কিছুই না সেখানে মাত্র ২ হাজার কোটি টাকার কিছু বেশি খরচ করে স্যাটেলাইট উড়ানো কোনো ব্যাপার হইলো?!😁😂
";joy;RN;news_video
27964;"বিকিয়ে খাচ্ছে বাংলাদেশ কে,,,মুজিব কন্যা,,,দেশ ধ্বংস করে তবেই ছাড়বে,,,চুরি করে নিজের ঝুলি ভরছে,,,
";disgust;BN;news_video
27965;"জনগণের সাথে দুকাবাজির একটা নমুনা।
";disgust;BN;news_video
27965;"জনগণের সাথে দুকাবাজির একটা নমুনা।
";disgust;BN;news_video
27966;"information gulo kotha theke collect korbo
";none;RN;news_video
27967;"এমন আরো কতো চুলকানি যে সুনতে হবে আল্লাহ জানেন।
";surprise;BN;news_video
27967;"এমন আরো কতো চুলকানি যে সুনতে হবে আল্লাহ জানেন।
";disgust;BN;news_video
27967;"এমন আরো কতো চুলকানি যে সুনতে হবে আল্লাহ জানেন।
";disgust;BN;news_video
27969;"আমরা জে বুকা তা আর একবার মনে করিয়ে দিলো এটা তে আমাদের রাছথার ঠিক নেই নেই কারেন্ট আমরা এসোপ কি হবে
";sad;BN;news_video
27970;"Je desher manusher kaj nai kormoshanstan nai she deshe satalite ? Ei ta vautabazi Sara ar kusoi noy. Manus vat payna satalite .take opochoy.
";disgust;RN;news_video
27971;"ঢেকি সর্গে গেলেও বারা বাধে। সমালোচকরা তাই
";none;BN;news_video
27975;"এই নিউজ গুলো আপনাদের কাছে কিভাবে আসলো
";surprise;BN;news_video
27977;"সেটালাইট খুব ভালো কথা কিনতু মানুষসে কি উপুকার হবে
";none;BN;news_video
27979;"খুবই লজ্জাজনক
";disgust;BN;news_video
27979;"খুবই লজ্জাজনক
";disgust;BN;news_video
27984;"ভাই আপনাকে অনেক ধন্যবাদ আমাদেরকে খবরটা দেওয়ার
";joy;BN;news_video
27989;"😷😢 = 💉🍵💊😓 💐🍀দ্রুত ভালো হও
";sad;RN;news_video
27991;"উওম অনেক কিছু জানতে পারলাম 😜
";joy;RN;news_video
27992;"kicu true kicu false mix kora golpo bolcen
";disgust;EN;news_video
27994;"Kub valo bolcen thank u
";joy;RN;news_video
27996;"apnar nijer kiso korar nai,onno kew valo kiso korse,ta dekhe apnar ki somossa?
";disgust;RN;news_video
27998;"Apni eto kisu janen asen, samne asen, proman den, khali bollei to sob hoye jay proman sara kotha jukti jukto
";disgust;RN;news_video
